match_id,tournament_id,year,stage,group_name,match_date,venue_id,country_name,home_team,away_team,home_team_score,away_team_score,extra_time,penalty_shootout,home_team_score_penalties,away_team_score_penalties,attendance,home_team_raw,away_team_raw,source
M-1998-31,WC-1998,1998,group stage,Group G,1998-06-22,V-045,France,Colombia,Tunisia,1,0,0,0,,,,Colombia,Tunisia,fjelstul
M-1998-32,WC-1998,1998,group stage,Group G,1998-06-22,V-053,France,Romania,England,2,1,0,0,,,,Romania,England,fjelstul
M-1998-33,WC-1998,1998,group stage,Group B,1998-06-23,V-046,France,Chile,Cameroon,1,1,0,0,,,,Chile,Cameroon,fjelstul
M-1998-34,WC-1998,1998,group stage,Group B,1998-06-23,V-050,France,Italy,Austria,2,1,0,0,,,,Italy,Austria,fjelstul
M-1998-35,WC-1998,1998,group stage,Group A,1998-06-23,V-044,France,Brazil,Norway,1,2,0,0,,,,Brazil,Norway,fjelstul
M-1998-36,WC-1998,1998,group stage,Group A,1998-06-23,V-051,France,Scotland,Morocco,0,3,0,0,,,,Scotland,Morocco,fjelstul
M-1998-37,WC-1998,1998,group stage,Group C,1998-06-24,V-043,France,France,Denmark,2,1,0,0,,,,France,Denmark,fjelstul
M-1998-38,WC-1998,1998,group stage,Group C,1998-06-24,V-039,France,South Africa,Saudi Arabia,2,2,0,0,,,,South Africa,Saudi Arabia,fjelstul
M-1998-39,WC-1998,1998,group stage,Group D,1998-06-24,V-053,France,Nigeria,Paraguay,1,3,0,0,,,,Nigeria,Paraguay,fjelstul
M-1998-40,WC-1998,1998,group stage,Group D,1998-06-24,V-041,France,Spain,Bulgaria,6,1,0,0,,,,Spain,Bulgaria,fjelstul
M-1998-41,WC-1998,1998,group stage,Group E,1998-06-25,V-047,France,Belgium,South Korea,1,1,0,0,,,,Belgium,South Korea,fjelstul
M-1998-42,WC-1998,1998,group stage,Group E,1998-06-25,V-051,France,Netherlands,Mexico,2,2,0,0,,,,Netherlands,Mexico,fjelstul
M-1998-43,WC-1998,1998,group stage,Group F,1998-06-25,V-045,France,Germany,Iran,2,0,0,0,,,,Germany,Iran,fjelstul
M-1998-44,WC-1998,1998,group stage,Group F,1998-06-25,V-046,France,United States,Serbia,0,1,0,0,,,,United States,Yugoslavia,fjelstul
M-1998-45,WC-1998,1998,group stage,Group H,1998-06-26,V-039,France,Argentina,Croatia,1,0,0,0,,,,Argentina,Croatia,fjelstul
M-1998-46,WC-1998,1998,group stage,Group H,1998-06-26,V-043,France,Japan,Jamaica,1,2,0,0,,,,Japan,Jamaica,fjelstul
M-1998-47,WC-1998,1998,group stage,Group G,1998-06-26,V-041,France,Colombia,England,0,2,0,0,,,,Colombia,England,fjelstul
M-1998-48,WC-1998,1998,group stage,Group G,1998-06-26,V-050,France,Romania,Tunisia,1,1,0,0,,,,Romania,Tunisia,fjelstul
M-1998-49,WC-1998,1998,round of 16,,1998-06-27,V-044,France,Italy,Norway,1,0,0,0,,,,Italy,Norway,fjelstul
M-1998-50,WC-1998,1998,round of 16,,1998-06-27,V-047,France,Brazil,Chile,4,1,0,0,,,,Brazil,Chile,fjelstul
M-1998-51,WC-1998,1998,round of 16,,1998-06-28,V-041,France,France,Paraguay,1,0,1,0,,,,France,Paraguay,fjelstul
M-1998-52,WC-1998,1998,round of 16,,1998-06-28,V-050,France,Nigeria,Denmark,1,4,0,0,,,,Nigeria,Denmark,fjelstul
M-1998-53,WC-1998,1998,round of 16,,1998-06-29,V-045,France,Germany,Mexico,2,1,0,0,,,,Germany,Mexico,fjelstul
M-1998-54,WC-1998,1998,round of 16,,1998-06-29,V-053,France,Netherlands,Serbia,2,1,0,0,,,,Netherlands,Yugoslavia,fjelstul
M-1998-55,WC-1998,1998,round of 16,,1998-06-30,V-039,France,Romania,Croatia,0,1,0,0,,,,Romania,Croatia,fjelstul
M-1998-56,WC-1998,1998,round of 16,,1998-06-30,V-051,France,Argentina,England,2,2,1,1,4.0,3.0,,Argentina,England,fjelstul
M-1998-57,WC-1998,1998,quarter-finals,,1998-07-03,V-050,France,Italy,France,0,0,1,1,3.0,4.0,,Italy,France,fjelstul
M-1998-58,WC-1998,1998,quarter-finals,,1998-07-03,V-046,France,Brazil,Denmark,3,2,0,0,,,,Brazil,Denmark,fjelstul
M-1998-59,WC-1998,1998,quarter-finals,,1998-07-04,V-044,France,Netherlands,Argentina,2,1,0,0,,,,Netherlands,Argentina,fjelstul
M-1998-60,WC-1998,1998,quarter-finals,,1998-07-04,V-043,France,Germany,Croatia,0,3,0,0,,,,Germany,Croatia,fjelstul
M-1998-61,WC-1998,1998,semi-finals,,1998-07-07,V-044,France,Brazil,Netherlands,1,1,1,1,4.0,2.0,,Brazil,Netherlands,fjelstul
M-1998-62,WC-1998,1998,semi-finals,,1998-07-08,V-050,France,France,Croatia,2,1,0,0,,,,France,Croatia,fjelstul
M-1998-63,WC-1998,1998,third-place match,,1998-07-11,V-047,France,Netherlands,Croatia,1,2,0,0,,,,Netherlands,Croatia,fjelstul
M-1998-64,WC-1998,1998,final,,1998-07-12,V-050,France,Brazil,France,0,3,0,0,,,,Brazil,France,fjelstul
M-2002-01,WC-2002,2002,group stage,Group A,2002-05-31,V-148,South Korea,France,Senegal,0,1,0,0,,,,France,Senegal,fjelstul
M-2002-02,WC-2002,2002,group stage,Group E,2002-06-01,V-090,Japan,Republic of Ireland,Cameroon,1,1,0,0,,,,Republic of Ireland,Cameroon,fjelstul
M-2002-03,WC-2002,2002,group stage,Group A,2002-06-01,V-150,South Korea,Uruguay,Denmark,1,2,0,0,,,,Uruguay,Denmark,fjelstul
M-2002-04,WC-2002,2002,group stage,Group E,2002-06-01,V-093,Japan,Germany,Saudi Arabia,8,0,0,0,,,,Germany,Saudi Arabia,fjelstul
M-2002-05,WC-2002,2002,group stage,Group F,2002-06-02,V-087,Japan,Argentina,Nigeria,1,0,0,0,,,,Argentina,Nigeria,fjelstul
M-2002-06,WC-2002,2002,group stage,Group B,2002-06-02,V-141,South Korea,Paraguay,South Africa,2,2,0,0,,,,Paraguay,South Africa,fjelstul
M-2002-07,WC-2002,2002,group stage,Group F,2002-06-02,V-092,Japan,England,Sweden,1,1,0,0,,,,England,Sweden,fjelstul
M-2002-08,WC-2002,2002,group stage,Group B,2002-06-02,V-144,South Korea,Spain,Slovenia,3,1,0,0,,,,Spain,Slovenia,fjelstul
M-2002-09,WC-2002,2002,group stage,Group G,2002-06-03,V-090,Japan,Croatia,Mexico,0,1,0,0,,,,Croatia,Mexico,fjelstul
M-2002-10,WC-2002,2002,group stage,Group C,2002-06-03,V-150,South Korea,Brazil,Turkey,2,1,0,0,,,,Brazil,Turkey,fjelstul
M-2002-11,WC-2002,2002,group stage,Group G,2002-06-03,V-093,Japan,Italy,Ecuador,2,0,0,0,,,,Italy,Ecuador,fjelstul
M-2002-12,WC-2002,2002,group stage,Group C,2002-06-04,V-144,South Korea,China,Costa Rica,0,2,0,0,,,,China,Costa Rica,fjelstul
M-2002-13,WC-2002,2002,group stage,Group H,2002-06-04,V-092,Japan,Japan,Belgium,2,2,0,0,,,,Japan,Belgium,fjelstul
M-2002-14,WC-2002,2002,group stage,Group D,2002-06-04,V-141,South Korea,South Korea,Poland,2,0,0,0,,,,South Korea,Poland,fjelstul
M-2002-15,WC-2002,2002,group stage,Group H,2002-06-05,V-088,Japan,Russia,Tunisia,2,0,0,0,,,,Russia,Tunisia,fjelstul
M-2002-16,WC-2002,2002,group stage,Group D,2002-06-05,V-149,South Korea,United States,Portugal,3,2,0,0,,,,United States,Portugal,fjelstul
M-2002-17,WC-2002,2002,group stage,Group E,2002-06-05,V-087,Japan,Germany,Republic of Ireland,1,1,0,0,,,,Germany,Republic of Ireland,fjelstul
M-2002-18,WC-2002,2002,group stage,Group A,2002-06-06,V-142,South Korea,Denmark,Senegal,1,1,0,0,,,,Denmark,Senegal,fjelstul
M-2002-19,WC-2002,2002,group stage,Group E,2002-06-06,V-092,Japan,Cameroon,Saudi Arabia,1,0,0,0,,,,Cameroon,Saudi Arabia,fjelstul
M-2002-20,WC-2002,2002,group stage,Group A,2002-06-06,V-141,South Korea,France,Uruguay,0,0,0,0,,,,France,Uruguay,fjelstul
M-2002-21,WC-2002,2002,group stage,Group F,2002-06-07,V-088,Japan,Sweden,Nigeria,2,1,0,0,,,,Sweden,Nigeria,fjelstul
M-2002-22,WC-2002,2002,group stage,Group B,2002-06-07,V-146,South Korea,Spain,Paraguay,3,1,0,0,,,,Spain,Paraguay,fjelstul
M-2002-23,WC-2002,2002,group stage,Group F,2002-06-07,V-093,Japan,Argentina,England,0,1,0,0,,,,Argentina,England,fjelstul
M-2002-24,WC-2002,2002,group stage,Group B,2002-06-08,V-142,South Korea,South Africa,Slovenia,1,0,0,0,,,,South Africa,Slovenia,fjelstul
M-2002-25,WC-2002,2002,group stage,Group G,2002-06-08,V-087,Japan,Italy,Croatia,1,2,0,0,,,,Italy,Croatia,fjelstul
M-2002-26,WC-2002,2002,group stage,Group C,2002-06-08,V-147,South Korea,Brazil,China,4,0,0,0,,,,Brazil,China,fjelstul
M-2002-27,WC-2002,2002,group stage,Group G,2002-06-09,V-089,Japan,Mexico,Ecuador,2,1,0,0,,,,Mexico,Ecuador,fjelstul
M-2002-28,WC-2002,2002,group stage,Group C,2002-06-09,V-145,South Korea,Costa Rica,Turkey,1,1,0,0,,,,Costa Rica,Turkey,fjelstul
M-2002-29,WC-2002,2002,group stage,Group H,2002-06-09,V-095,Japan,Japan,Russia,1,0,0,0,,,,Japan,Russia,fjelstul
M-2002-30,WC-2002,2002,group stage,Group D,2002-06-10,V-142,South Korea,South Korea,United States,1,1,0,0,,,,South Korea,United States,fjelstul
M-2002-31,WC-2002,2002,group stage,Group H,2002-06-10,V-096,Japan,Tunisia,Belgium,1,1,0,0,,,,Tunisia,Belgium,fjelstul
M-2002-32,WC-2002,2002,group stage,Group D,2002-06-10,V-146,South Korea,Portugal,Poland,4,0,0,0,,,,Portugal,Poland,fjelstul
M-2002-33,WC-2002,2002,group stage,Group A,2002-06-11,V-145,South Korea,Denmark,France,2,0,0,0,,,,Denmark,France,fjelstul
M-2002-34,WC-2002,2002,group stage,Group A,2002-06-11,V-149,South Korea,Senegal,Uruguay,3,3,0,0,,,,Senegal,Uruguay,fjelstul
M-2002-35,WC-2002,2002,group stage,Group E,2002-06-11,V-094,Japan,Cameroon,Germany,0,2,0,0,,,,Cameroon,Germany,fjelstul
M-2002-36,WC-2002,2002,group stage,Group E,2002-06-11,V-095,Japan,Saudi Arabia,Republic of Ireland,0,3,0,0,,,,Saudi Arabia,Republic of Ireland,fjelstul
M-2002-37,WC-2002,2002,group stage,Group F,2002-06-12,V-091,Japan,Nigeria,England,0,0,0,0,,,,Nigeria,England,fjelstul
M-2002-38,WC-2002,2002,group stage,Group F,2002-06-12,V-089,Japan,Sweden,Argentina,1,1,0,0,,,,Sweden,Argentina,fjelstul
M-2002-39,WC-2002,2002,group stage,Group B,2002-06-12,V-147,South Korea,Slovenia,Paraguay,1,3,0,0,,,,Slovenia,Paraguay,fjelstul
M-2002-40,WC-2002,2002,group stage,Group B,2002-06-12,V-143,South Korea,South Africa,Spain,2,3,0,0,,,,South Africa,Spain,fjelstul
M-2002-41,WC-2002,2002,group stage,Group C,2002-06-13,V-149,South Korea,Costa Rica,Brazil,2,5,0,0,,,,Costa Rica,Brazil,fjelstul
M-2002-42,WC-2002,2002,group stage,Group C,2002-06-13,V-148,South Korea,Turkey,China,3,0,0,0,,,,Turkey,China,fjelstul
M-2002-43,WC-2002,2002,group stage,Group G,2002-06-13,V-095,Japan,Ecuador,Croatia,1,0,0,0,,,,Ecuador,Croatia,fjelstul
M-2002-44,WC-2002,2002,group stage,Group G,2002-06-13,V-096,Japan,Mexico,Italy,1,1,0,0,,,,Mexico,Italy,fjelstul
M-2002-45,WC-2002,2002,group stage,Group H,2002-06-14,V-094,Japan,Belgium,Russia,3,2,0,0,,,,Belgium,Russia,fjelstul
M-2002-46,WC-2002,2002,group stage,Group H,2002-06-14,V-091,Japan,Tunisia,Japan,0,2,0,0,,,,Tunisia,Japan,fjelstul
M-2002-47,WC-2002,2002,group stage,Group D,2002-06-14,V-143,South Korea,Poland,United States,3,1,0,0,,,,Poland,United States,fjelstul
M-2002-48,WC-2002,2002,group stage,Group D,2002-06-14,V-145,South Korea,Portugal,South Korea,0,1,0,0,,,,Portugal,South Korea,fjelstul
M-2002-49,WC-2002,2002,round of 16,,2002-06-15,V-147,South Korea,Germany,Paraguay,1,0,0,0,,,,Germany,Paraguay,fjelstul
M-2002-50,WC-2002,2002,round of 16,,2002-06-15,V-090,Japan,Denmark,England,0,3,0,0,,,,Denmark,England,fjelstul
M-2002-51,WC-2002,2002,round of 16,,2002-06-16,V-096,Japan,Sweden,Senegal,1,2,1,0,,,,Sweden,Senegal,fjelstul
M-2002-52,WC-2002,2002,round of 16,,2002-06-16,V-149,South Korea,Spain,Republic of Ireland,1,1,1,1,3.0,2.0,,Spain,Republic of Ireland,fjelstul
M-2002-53,WC-2002,2002,round of 16,,2002-06-17,V-146,South Korea,Mexico,United States,0,2,0,0,,,,Mexico,United States,fjelstul
M-2002-54,WC-2002,2002,round of 16,,2002-06-17,V-088,Japan,Brazil,Belgium,2,0,0,0,,,,Brazil,Belgium,fjelstul
M-2002-55,WC-2002,2002,round of 16,,2002-06-18,V-089,Japan,Japan,Turkey,0,1,0,0,,,,Japan,Turkey,fjelstul
M-2002-56,WC-2002,2002,round of 16,,2002-06-18,V-143,South Korea,South Korea,Italy,2,1,1,0,,,,South Korea,Italy,fjelstul
M-2002-57,WC-2002,2002,quarter-finals,,2002-06-21,V-094,Japan,England,Brazil,1,2,0,0,,,,England,Brazil,fjelstul
M-2002-58,WC-2002,2002,quarter-finals,,2002-06-21,V-150,South Korea,Germany,United States,1,0,0,0,,,,Germany,United States,fjelstul
M-2002-59,WC-2002,2002,quarter-finals,,2002-06-22,V-144,South Korea,Spain,South Korea,0,0,1,1,3.0,5.0,,Spain,South Korea,fjelstul
M-2002-60,WC-2002,2002,quarter-finals,,2002-06-22,V-091,Japan,Senegal,Turkey,0,1,1,0,,,,Senegal,Turkey,fjelstul
M-2002-61,WC-2002,2002,semi-finals,,2002-06-25,V-148,South Korea,Germany,South Korea,1,0,0,0,,,,Germany,South Korea,fjelstul
M-2002-62,WC-2002,2002,semi-finals,,2002-06-26,V-092,Japan,Brazil,Turkey,1,0,0,0,,,,Brazil,Turkey,fjelstul
M-2002-63,WC-2002,2002,third-place match,,2002-06-29,V-142,South Korea,South Korea,Turkey,2,3,0,0,,,,South Korea,Turkey,fjelstul
M-2002-64,WC-2002,2002,final,,2002-06-30,V-095,Japan,Germany,Brazil,0,2,0,0,,,,Germany,Brazil,fjelstul
M-2006-01,WC-2006,2006,group stage,Group A,2006-06-09,V-066,Germany,Germany,Costa Rica,4,2,0,0,,,,Germany,Costa Rica,fjelstul
M-2006-02,WC-2006,2006,group stage,Group A,2006-06-09,V-060,Germany,Poland,Ecuador,0,2,0,0,,,,Poland,Ecuador,fjelstul
M-2006-03,WC-2006,2006,group stage,Group B,2006-06-10,V-059,Germany,England,Paraguay,1,0,0,0,,,,England,Paraguay,fjelstul
M-2006-04,WC-2006,2006,group stage,Group B,2006-06-10,V-057,Germany,Trinidad and Tobago,Sweden,0,0,0,0,,,,Trinidad and Tobago,Sweden,fjelstul
M-2006-05,WC-2006,2006,group stage,Group C,2006-06-10,V-062,Germany,Argentina,Ivory Coast,2,1,0,0,,,,Argentina,Ivory Coast,fjelstul
M-2006-06,WC-2006,2006,group stage,Group C,2006-06-11,V-065,Germany,Serbia,Netherlands,0,1,0,0,,,,Serbia and Montenegro,Netherlands,fjelstul
M-2006-07,WC-2006,2006,group stage,Group D,2006-06-11,V-068,Germany,Mexico,Iran,3,1,0,0,,,,Mexico,Iran,fjelstul
M-2006-08,WC-2006,2006,group stage,Group D,2006-06-11,V-056,Germany,Angola,Portugal,0,1,0,0,,,,Angola,Portugal,fjelstul
M-2006-09,WC-2006,2006,group stage,Group F,2006-06-12,V-064,Germany,Australia,Japan,3,1,0,0,,,,Australia,Japan,fjelstul
M-2006-10,WC-2006,2006,group stage,Group E,2006-06-12,V-060,Germany,United States,Czech Republic,0,3,0,0,,,,United States,Czech Republic,fjelstul
M-2006-11,WC-2006,2006,group stage,Group E,2006-06-12,V-063,Germany,Italy,Ghana,2,0,0,0,,,,Italy,Ghana,fjelstul
M-2006-12,WC-2006,2006,group stage,Group G,2006-06-13,V-059,Germany,South Korea,Togo,2,1,0,0,,,,South Korea,Togo,fjelstul
M-2006-13,WC-2006,2006,group stage,Group G,2006-06-13,V-069,Germany,France,Switzerland,0,0,0,0,,,,France,Switzerland,fjelstul
M-2006-14,WC-2006,2006,group stage,Group F,2006-06-13,V-055,Germany,Brazil,Croatia,1,0,0,0,,,,Brazil,Croatia,fjelstul
M-2006-15,WC-2006,2006,group stage,Group H,2006-06-14,V-065,Germany,Spain,Ukraine,4,0,0,0,,,,Spain,Ukraine,fjelstul
M-2006-16,WC-2006,2006,group stage,Group H,2006-06-14,V-066,Germany,Tunisia,Saudi Arabia,2,2,0,0,,,,Tunisia,Saudi Arabia,fjelstul
M-2006-17,WC-2006,2006,group stage,Group A,2006-06-14,V-057,Germany,Germany,Poland,1,0,0,0,,,,Germany,Poland,fjelstul
M-2006-18,WC-2006,2006,group stage,Group A,2006-06-15,V-062,Germany,Ecuador,Costa Rica,3,0,0,0,,,,Ecuador,Costa Rica,fjelstul
M-2006-19,WC-2006,2006,group stage,Group B,2006-06-15,V-068,Germany,England,Trinidad and Tobago,2,0,0,0,,,,England,Trinidad and Tobago,fjelstul
M-2006-20,WC-2006,2006,group stage,Group B,2006-06-15,V-055,Germany,Sweden,Paraguay,1,0,0,0,,,,Sweden,Paraguay,fjelstul
M-2006-21,WC-2006,2006,group stage,Group C,2006-06-16,V-060,Germany,Argentina,Serbia,6,0,0,0,,,,Argentina,Serbia and Montenegro,fjelstul
M-2006-22,WC-2006,2006,group stage,Group C,2006-06-16,V-069,Germany,Netherlands,Ivory Coast,2,1,0,0,,,,Netherlands,Ivory Coast,fjelstul
M-2006-23,WC-2006,2006,group stage,Group D,2006-06-16,V-063,Germany,Mexico,Angola,0,0,0,0,,,,Mexico,Angola,fjelstul
M-2006-24,WC-2006,2006,group stage,Group D,2006-06-17,V-059,Germany,Portugal,Iran,2,0,0,0,,,,Portugal,Iran,fjelstul
M-2006-25,WC-2006,2006,group stage,Group E,2006-06-17,V-056,Germany,Czech Republic,Ghana,0,2,0,0,,,,Czech Republic,Ghana,fjelstul
M-2006-26,WC-2006,2006,group stage,Group E,2006-06-17,V-064,Germany,Italy,United States,1,1,0,0,,,,Italy,United States,fjelstul
M-2006-27,WC-2006,2006,group stage,Group F,2006-06-18,V-068,Germany,Japan,Croatia,0,0,0,0,,,,Japan,Croatia,fjelstul
M-2006-28,WC-2006,2006,group stage,Group F,2006-06-18,V-066,Germany,Brazil,Australia,2,0,0,0,,,,Brazil,Australia,fjelstul
M-2006-29,WC-2006,2006,group stage,Group G,2006-06-18,V-065,Germany,France,South Korea,1,1,0,0,,,,France,South Korea,fjelstul
M-2006-30,WC-2006,2006,group stage,Group G,2006-06-19,V-057,Germany,Togo,Switzerland,0,2,0,0,,,,Togo,Switzerland,fjelstul
M-2006-31,WC-2006,2006,group stage,Group H,2006-06-19,V-062,Germany,Saudi Arabia,Ukraine,0,4,0,0,,,,Saudi Arabia,Ukraine,fjelstul
M-2006-32,WC-2006,2006,group stage,Group H,2006-06-19,V-069,Germany,Spain,Tunisia,3,1,0,0,,,,Spain,Tunisia,fjelstul
M-2006-33,WC-2006,2006,group stage,Group A,2006-06-20,V-063,Germany,Costa Rica,Poland,1,2,0,0,,,,Costa Rica,Poland,fjelstul
M-2006-34,WC-2006,2006,group stage,Group A,2006-06-20,V-055,Germany,Ecuador,Germany,0,3,0,0,,,,Ecuador,Germany,fjelstul
M-2006-35,WC-2006,2006,group stage,Group B,2006-06-20,V-064,Germany,Paraguay,Trinidad and Tobago,2,0,0,0,,,,Paraguay,Trinidad and Tobago,fjelstul
M-2006-36,WC-2006,2006,group stage,Group B,2006-06-20,V-056,Germany,Sweden,England,2,2,0,0,,,,Sweden,England,fjelstul
M-2006-37,WC-2006,2006,group stage,Group D,2006-06-21,V-065,Germany,Iran,Angola,1,1,0,0,,,,Iran,Angola,fjelstul
M-2006-38,WC-2006,2006,group stage,Group D,2006-06-21,V-060,Germany,Portugal,Mexico,2,1,0,0,,,,Portugal,Mexico,fjelstul
M-2006-39,WC-2006,2006,group stage,Group C,2006-06-21,V-066,Germany,Ivory Coast,Serbia,3,2,0,0,,,,Ivory Coast,Serbia and Montenegro,fjelstul
M-2006-40,WC-2006,2006,group stage,Group C,2006-06-21,V-059,Germany,Netherlands,Argentina,0,0,0,0,,,,Netherlands,Argentina,fjelstul
M-2006-41,WC-2006,2006,group stage,Group E,2006-06-22,V-062,Germany,Czech Republic,Italy,0,2,0,0,,,,Czech Republic,Italy,fjelstul
M-2006-42,WC-2006,2006,group stage,Group E,2006-06-22,V-068,Germany,Ghana,United States,2,1,0,0,,,,Ghana,United States,fjelstul
M-2006-43,WC-2006,2006,group stage,Group F,2006-06-22,V-069,Germany,Croatia,Australia,2,2,0,0,,,,Croatia,Australia,fjelstul
M-2006-44,WC-2006,2006,group stage,Group F,2006-06-22,V-057,Germany,Japan,Brazil,1,4,0,0,,,,Japan,Brazil,fjelstul
M-2006-45,WC-2006,2006,group stage,Group H,2006-06-23,V-064,Germany,Saudi Arabia,Spain,0,1,0,0,,,,Saudi Arabia,Spain,fjelstul
M-2006-46,WC-2006,2006,group stage,Group H,2006-06-23,V-055,Germany,Ukraine,Tunisia,1,0,0,0,,,,Ukraine,Tunisia,fjelstul
M-2006-47,WC-2006,2006,group stage,Group G,2006-06-23,V-063,Germany,Switzerland,South Korea,2,0,0,0,,,,Switzerland,South Korea,fjelstul
M-2006-48,WC-2006,2006,group stage,Group G,2006-06-23,V-056,Germany,Togo,France,0,2,0,0,,,,Togo,France,fjelstul
M-2006-49,WC-2006,2006,round of 16,,2006-06-24,V-066,Germany,Germany,Sweden,2,0,0,0,,,,Germany,Sweden,fjelstul
M-2006-50,WC-2006,2006,round of 16,,2006-06-24,V-065,Germany,Argentina,Mexico,2,1,1,0,,,,Argentina,Mexico,fjelstul
M-2006-51,WC-2006,2006,round of 16,,2006-06-25,V-069,Germany,England,Ecuador,1,0,0,0,,,,England,Ecuador,fjelstul
M-2006-52,WC-2006,2006,round of 16,,2006-06-25,V-068,Germany,Portugal,Netherlands,1,0,0,0,,,,Portugal,Netherlands,fjelstul
M-2006-53,WC-2006,2006,round of 16,,2006-06-26,V-064,Germany,Italy,Australia,1,0,0,0,,,,Italy,Australia,fjelstul
M-2006-54,WC-2006,2006,round of 16,,2006-06-26,V-056,Germany,Switzerland,Ukraine,0,0,1,1,0.0,3.0,,Switzerland,Ukraine,fjelstul
M-2006-55,WC-2006,2006,round of 16,,2006-06-27,V-057,Germany,Brazil,Ghana,3,0,0,0,,,,Brazil,Ghana,fjelstul
M-2006-56,WC-2006,2006,round of 16,,2006-06-27,V-063,Germany,Spain,France,1,3,0,0,,,,Spain,France,fjelstul
M-2006-57,WC-2006,2006,quarter-finals,,2006-06-30,V-055,Germany,Germany,Argentina,1,1,1,1,4.0,2.0,,Germany,Argentina,fjelstul
M-2006-58,WC-2006,2006,quarter-finals,,2006-06-30,V-062,Germany,Italy,Ukraine,3,0,0,0,,,,Italy,Ukraine,fjelstul
M-2006-59,WC-2006,2006,quarter-finals,,2006-07-01,V-060,Germany,England,Portugal,0,0,1,1,1.0,3.0,,England,Portugal,fjelstul
M-2006-60,WC-2006,2006,quarter-finals,,2006-07-01,V-059,Germany,Brazil,France,0,1,0,0,,,,Brazil,France,fjelstul
M-2006-61,WC-2006,2006,semi-finals,,2006-07-04,V-057,Germany,Germany,Italy,0,2,1,0,,,,Germany,Italy,fjelstul
M-2006-62,WC-2006,2006,semi-finals,,2006-07-05,V-066,Germany,Portugal,France,0,1,0,0,,,,Portugal,France,fjelstul
M-2006-63,WC-2006,2006,third-place match,,2006-07-08,V-069,Germany,Germany,Portugal,3,1,0,0,,,,Germany,Portugal,fjelstul
M-2006-64,WC-2006,2006,final,,2006-07-09,V-055,Germany,Italy,France,1,1,1,1,5.0,3.0,,Italy,France,fjelstul
M-2010-01,WC-2010,2010,group stage,Group A,2010-06-11,V-135,South Africa,South Africa,Mexico,1,1,0,0,,,,South Africa,Mexico,fjelstul
M-2010-02,WC-2010,2010,group stage,Group A,2010-06-11,V-132,South Africa,Uruguay,France,0,0,0,0,,,,Uruguay,France,fjelstul
M-2010-03,WC-2010,2010,group stage,Group B,2010-06-12,V-138,South Africa,South Korea,Greece,2,0,0,0,,,,South Korea,Greece,fjelstul
M-2010-04,WC-2010,2010,group stage,Group B,2010-06-12,V-134,South Africa,Argentina,Nigeria,1,0,0,0,,,,Argentina,Nigeria,fjelstul
M-2010-05,WC-2010,2010,group stage,Group C,2010-06-12,V-140,South Africa,England,United States,1,1,0,0,,,,England,United States,fjelstul
M-2010-06,WC-2010,2010,group stage,Group C,2010-06-13,V-137,South Africa,Algeria,Slovenia,0,1,0,0,,,,Algeria,Slovenia,fjelstul
M-2010-07,WC-2010,2010,group stage,Group D,2010-06-13,V-139,South Africa,Serbia,Ghana,0,1,0,0,,,,Serbia,Ghana,fjelstul
M-2010-08,WC-2010,2010,group stage,Group D,2010-06-13,V-133,South Africa,Germany,Australia,4,0,0,0,,,,Germany,Australia,fjelstul
M-2010-09,WC-2010,2010,group stage,Group E,2010-06-14,V-135,South Africa,Netherlands,Denmark,2,0,0,0,,,,Netherlands,Denmark,fjelstul
M-2010-10,WC-2010,2010,group stage,Group E,2010-06-14,V-131,South Africa,Japan,Cameroon,1,0,0,0,,,,Japan,Cameroon,fjelstul
M-2010-11,WC-2010,2010,group stage,Group F,2010-06-14,V-132,South Africa,Italy,Paraguay,1,1,0,0,,,,Italy,Paraguay,fjelstul
M-2010-12,WC-2010,2010,group stage,Group F,2010-06-15,V-140,South Africa,New Zealand,Slovakia,1,1,0,0,,,,New Zealand,Slovakia,fjelstul
M-2010-13,WC-2010,2010,group stage,Group G,2010-06-15,V-138,South Africa,Ivory Coast,Portugal,0,0,0,0,,,,Ivory Coast,Portugal,fjelstul
M-2010-14,WC-2010,2010,group stage,Group G,2010-06-15,V-134,South Africa,Brazil,North Korea,2,1,0,0,,,,Brazil,North Korea,fjelstul
M-2010-15,WC-2010,2010,group stage,Group H,2010-06-16,V-136,South Africa,Honduras,Chile,0,1,0,0,,,,Honduras,Chile,fjelstul
M-2010-16,WC-2010,2010,group stage,Group H,2010-06-16,V-133,South Africa,Spain,Switzerland,0,1,0,0,,,,Spain,Switzerland,fjelstul
M-2010-17,WC-2010,2010,group stage,Group A,2010-06-16,V-139,South Africa,South Africa,Uruguay,0,3,0,0,,,,South Africa,Uruguay,fjelstul
M-2010-18,WC-2010,2010,group stage,Group B,2010-06-17,V-135,South Africa,Argentina,South Korea,4,1,0,0,,,,Argentina,South Korea,fjelstul
M-2010-19,WC-2010,2010,group stage,Group B,2010-06-17,V-131,South Africa,Greece,Nigeria,2,1,0,0,,,,Greece,Nigeria,fjelstul
M-2010-20,WC-2010,2010,group stage,Group A,2010-06-17,V-137,South Africa,France,Mexico,0,2,0,0,,,,France,Mexico,fjelstul
M-2010-21,WC-2010,2010,group stage,Group D,2010-06-18,V-138,South Africa,Germany,Serbia,0,1,0,0,,,,Germany,Serbia,fjelstul
M-2010-22,WC-2010,2010,group stage,Group C,2010-06-18,V-134,South Africa,Slovenia,United States,2,2,0,0,,,,Slovenia,United States,fjelstul
