match_id,tournament_id,year,stage,match_date,team,player_team,player,player_id,minute,minute_regulation,minute_stoppage,penalty,own_goal,source
M-2018-27,WC-2018,2018,group stage,2018-06-23,Belgium,Belgium,Eden Hazard,P-72011,51,51,0,0,0,fjelstul
M-2018-27,WC-2018,2018,group stage,2018-06-23,Belgium,Belgium,Michy Batshuayi,P-13975,90,90,0,0,0,fjelstul
M-2018-27,WC-2018,2018,group stage,2018-06-23,Tunisia,Tunisia,Wahbi Khazri,P-42223,93,90,3,0,0,fjelstul
M-2018-28,WC-2018,2018,group stage,2018-06-23,Mexico,Mexico,Carlos Vela,P-68042,26,26,0,1,0,fjelstul
M-2018-28,WC-2018,2018,group stage,2018-06-23,Mexico,Mexico,Javier Hernández,P-36515,66,66,0,0,0,fjelstul
M-2018-28,WC-2018,2018,group stage,2018-06-23,South Korea,South Korea,Heung-min Son,P-77335,93,90,3,0,0,fjelstul
M-2018-29,WC-2018,2018,group stage,2018-06-23,Sweden,Sweden,Ola Toivonen,P-10221,32,32,0,0,0,fjelstul
M-2018-29,WC-2018,2018,group stage,2018-06-23,Germany,Germany,Marco Reus,P-94447,48,48,0,0,0,fjelstul
M-2018-29,WC-2018,2018,group stage,2018-06-23,Germany,Germany,Toni Kroos,P-39356,95,90,5,0,0,fjelstul
M-2018-30,WC-2018,2018,group stage,2018-06-24,England,England,John Stones,P-92628,8,8,0,0,0,fjelstul
M-2018-30,WC-2018,2018,group stage,2018-06-24,England,England,Harry Kane,P-58924,22,22,0,1,0,fjelstul
M-2018-30,WC-2018,2018,group stage,2018-06-24,England,England,Jesse Lingard,P-63620,36,36,0,0,0,fjelstul
M-2018-30,WC-2018,2018,group stage,2018-06-24,England,England,John Stones,P-92628,40,40,0,0,0,fjelstul
M-2018-30,WC-2018,2018,group stage,2018-06-24,England,England,Harry Kane,P-58924,46,45,1,1,0,fjelstul
M-2018-30,WC-2018,2018,group stage,2018-06-24,England,England,Harry Kane,P-58924,62,62,0,0,0,fjelstul
M-2018-30,WC-2018,2018,group stage,2018-06-24,Panama,Panama,Felipe Baloy,P-76368,78,78,0,0,0,fjelstul
M-2018-31,WC-2018,2018,group stage,2018-06-24,Senegal,Senegal,Sadio Mané,P-79299,11,11,0,0,0,fjelstul
M-2018-31,WC-2018,2018,group stage,2018-06-24,Japan,Japan,Takashi Inui,P-89984,34,34,0,0,0,fjelstul
M-2018-31,WC-2018,2018,group stage,2018-06-24,Senegal,Senegal,Moussa Wagué,P-57411,71,71,0,0,0,fjelstul
M-2018-31,WC-2018,2018,group stage,2018-06-24,Japan,Japan,Keisuke Honda,P-33175,78,78,0,0,0,fjelstul
M-2018-32,WC-2018,2018,group stage,2018-06-24,Colombia,Colombia,Yerry Mina,P-43196,40,40,0,0,0,fjelstul
M-2018-32,WC-2018,2018,group stage,2018-06-24,Colombia,Colombia,Radamel Falcao,P-74655,70,70,0,0,0,fjelstul
M-2018-32,WC-2018,2018,group stage,2018-06-24,Colombia,Colombia,Juan Cuadrado,P-83216,75,75,0,0,0,fjelstul
M-2018-33,WC-2018,2018,group stage,2018-06-25,Egypt,Egypt,Mohamed Salah,P-75890,22,22,0,0,0,fjelstul
M-2018-33,WC-2018,2018,group stage,2018-06-25,Saudi Arabia,Saudi Arabia,Salman Al-Faraj,P-93688,51,45,6,1,0,fjelstul
M-2018-33,WC-2018,2018,group stage,2018-06-25,Saudi Arabia,Saudi Arabia,Salem Al-Dawsari,P-70583,95,90,5,0,0,fjelstul
M-2018-34,WC-2018,2018,group stage,2018-06-25,Uruguay,Uruguay,Luis Suárez,P-30486,10,10,0,0,0,fjelstul
M-2018-34,WC-2018,2018,group stage,2018-06-25,Uruguay,Russia,Denis Cheryshev,P-43675,23,23,0,0,1,fjelstul
M-2018-34,WC-2018,2018,group stage,2018-06-25,Uruguay,Uruguay,Edinson Cavani,P-59138,90,90,0,0,0,fjelstul
M-2018-35,WC-2018,2018,group stage,2018-06-25,Morocco,Morocco,Khalid Boutaïb,P-15199,14,14,0,0,0,fjelstul
M-2018-35,WC-2018,2018,group stage,2018-06-25,Spain,Spain,Isco,P-52418,19,19,0,0,0,fjelstul
M-2018-35,WC-2018,2018,group stage,2018-06-25,Morocco,Morocco,Youssef En-Nesyri,P-42517,81,81,0,0,0,fjelstul
M-2018-35,WC-2018,2018,group stage,2018-06-25,Spain,Spain,Iago Aspas,P-60554,91,90,1,0,0,fjelstul
M-2018-36,WC-2018,2018,group stage,2018-06-25,Portugal,Portugal,Ricardo Quaresma,P-95670,45,45,0,0,0,fjelstul
M-2018-36,WC-2018,2018,group stage,2018-06-25,Iran,Iran,Karim Ansarifard,P-53957,93,90,3,1,0,fjelstul
M-2018-37,WC-2018,2018,group stage,2018-06-26,Peru,Peru,André Carrillo,P-39610,18,18,0,0,0,fjelstul
M-2018-37,WC-2018,2018,group stage,2018-06-26,Peru,Peru,Paolo Guerrero,P-29117,50,50,0,0,0,fjelstul
M-2018-39,WC-2018,2018,group stage,2018-06-26,Croatia,Croatia,Milan Badelj,P-77789,53,53,0,0,0,fjelstul
M-2018-39,WC-2018,2018,group stage,2018-06-26,Iceland,Iceland,Gylfi Sigurðsson,P-83367,76,76,0,1,0,fjelstul
M-2018-39,WC-2018,2018,group stage,2018-06-26,Croatia,Croatia,Ivan Perišić,P-93884,90,90,0,0,0,fjelstul
M-2018-40,WC-2018,2018,group stage,2018-06-26,Argentina,Argentina,Lionel Messi,P-14758,14,14,0,0,0,fjelstul
M-2018-40,WC-2018,2018,group stage,2018-06-26,Nigeria,Nigeria,Victor Moses,P-26900,51,51,0,1,0,fjelstul
M-2018-40,WC-2018,2018,group stage,2018-06-26,Argentina,Argentina,Marcos Rojo,P-18222,86,86,0,0,0,fjelstul
M-2018-41,WC-2018,2018,group stage,2018-06-27,South Korea,South Korea,Young-gwon Kim,P-07259,92,90,2,0,0,fjelstul
M-2018-41,WC-2018,2018,group stage,2018-06-27,South Korea,South Korea,Heung-min Son,P-77335,96,90,6,0,0,fjelstul
M-2018-42,WC-2018,2018,group stage,2018-06-27,Sweden,Sweden,Ludwig Augustinsson,P-30993,50,50,0,0,0,fjelstul
M-2018-42,WC-2018,2018,group stage,2018-06-27,Sweden,Sweden,Andreas Granqvist,P-34998,62,62,0,1,0,fjelstul
M-2018-42,WC-2018,2018,group stage,2018-06-27,Sweden,Mexico,Edson Álvarez,P-26546,74,74,0,0,1,fjelstul
M-2018-43,WC-2018,2018,group stage,2018-06-27,Brazil,Brazil,Paulinho,P-54013,36,36,0,0,0,fjelstul
M-2018-43,WC-2018,2018,group stage,2018-06-27,Brazil,Brazil,Thiago Silva,P-32798,68,68,0,0,0,fjelstul
M-2018-44,WC-2018,2018,group stage,2018-06-27,Switzerland,Switzerland,Blerim Džemaili,P-35818,31,31,0,0,0,fjelstul
M-2018-44,WC-2018,2018,group stage,2018-06-27,Costa Rica,Costa Rica,Kendall Waston,P-37984,56,56,0,0,0,fjelstul
M-2018-44,WC-2018,2018,group stage,2018-06-27,Switzerland,Switzerland,Josip Drmić,P-07453,88,88,0,0,0,fjelstul
M-2018-44,WC-2018,2018,group stage,2018-06-27,Costa Rica,Switzerland,Yann Sommer,P-63312,93,90,3,0,1,fjelstul
M-2018-45,WC-2018,2018,group stage,2018-06-28,Poland,Poland,Jan Bednarek,P-10172,59,59,0,0,0,fjelstul
M-2018-46,WC-2018,2018,group stage,2018-06-28,Colombia,Colombia,Yerry Mina,P-43196,74,74,0,0,0,fjelstul
M-2018-47,WC-2018,2018,group stage,2018-06-28,Belgium,Belgium,Adnan Januzaj,P-15896,51,51,0,0,0,fjelstul
M-2018-48,WC-2018,2018,group stage,2018-06-28,Panama,Tunisia,Yassine Meriah,P-81706,33,33,0,0,1,fjelstul
M-2018-48,WC-2018,2018,group stage,2018-06-28,Tunisia,Tunisia,Fakhreddine Ben Youssef,P-94563,51,51,0,0,0,fjelstul
M-2018-48,WC-2018,2018,group stage,2018-06-28,Tunisia,Tunisia,Wahbi Khazri,P-42223,66,66,0,0,0,fjelstul
M-2018-49,WC-2018,2018,round of 16,2018-06-30,France,France,Antoine Griezmann,P-90908,13,13,0,1,0,fjelstul
M-2018-49,WC-2018,2018,round of 16,2018-06-30,Argentina,Argentina,Ángel Di María,P-42113,41,41,0,0,0,fjelstul
M-2018-49,WC-2018,2018,round of 16,2018-06-30,Argentina,Argentina,Gabriel Mercado,P-32508,48,48,0,0,0,fjelstul
M-2018-49,WC-2018,2018,round of 16,2018-06-30,France,France,Benjamin Pavard,P-60652,57,57,0,0,0,fjelstul
M-2018-49,WC-2018,2018,round of 16,2018-06-30,France,France,Kylian Mbappé,P-64077,64,64,0,0,0,fjelstul
M-2018-49,WC-2018,2018,round of 16,2018-06-30,France,France,Kylian Mbappé,P-64077,68,68,0,0,0,fjelstul
M-2018-49,WC-2018,2018,round of 16,2018-06-30,Argentina,Argentina,Sergio Agüero,P-36870,93,90,3,0,0,fjelstul
M-2018-50,WC-2018,2018,round of 16,2018-06-30,Uruguay,Uruguay,Edinson Cavani,P-59138,7,7,0,0,0,fjelstul
M-2018-50,WC-2018,2018,round of 16,2018-06-30,Portugal,Portugal,Pepe,P-81972,55,55,0,0,0,fjelstul
M-2018-50,WC-2018,2018,round of 16,2018-06-30,Uruguay,Uruguay,Edinson Cavani,P-59138,62,62,0,0,0,fjelstul
M-2018-51,WC-2018,2018,round of 16,2018-07-01,Spain,Russia,Sergei Ignashevich,P-79763,12,12,0,0,1,fjelstul
M-2018-51,WC-2018,2018,round of 16,2018-07-01,Russia,Russia,Artem Dzyuba,P-37840,41,41,0,1,0,fjelstul
M-2018-52,WC-2018,2018,round of 16,2018-07-01,Denmark,Denmark,Mathias Jørgensen,P-61976,1,1,0,0,0,fjelstul
M-2018-52,WC-2018,2018,round of 16,2018-07-01,Croatia,Croatia,Mario Mandžukić,P-25745,4,4,0,0,0,fjelstul
M-2018-53,WC-2018,2018,round of 16,2018-07-02,Brazil,Brazil,Neymar,P-87008,51,51,0,0,0,fjelstul
M-2018-53,WC-2018,2018,round of 16,2018-07-02,Brazil,Brazil,Roberto Firmino,P-37877,88,88,0,0,0,fjelstul
M-2018-54,WC-2018,2018,round of 16,2018-07-02,Japan,Japan,Genki Haraguchi,P-54138,48,48,0,0,0,fjelstul
M-2018-54,WC-2018,2018,round of 16,2018-07-02,Japan,Japan,Takashi Inui,P-89984,52,52,0,0,0,fjelstul
M-2018-54,WC-2018,2018,round of 16,2018-07-02,Belgium,Belgium,Jan Vertonghen,P-64049,69,69,0,0,0,fjelstul
M-2018-54,WC-2018,2018,round of 16,2018-07-02,Belgium,Belgium,Marouane Fellaini,P-63363,74,74,0,0,0,fjelstul
M-2018-54,WC-2018,2018,round of 16,2018-07-02,Belgium,Belgium,Nacer Chadli,P-69919,94,90,4,0,0,fjelstul
M-2018-55,WC-2018,2018,round of 16,2018-07-03,Sweden,Sweden,Emil Forsberg,P-04686,66,66,0,0,0,fjelstul
M-2018-56,WC-2018,2018,round of 16,2018-07-03,England,England,Harry Kane,P-58924,57,57,0,1,0,fjelstul
M-2018-56,WC-2018,2018,round of 16,2018-07-03,Colombia,Colombia,Yerry Mina,P-43196,93,90,3,0,0,fjelstul
M-2018-57,WC-2018,2018,quarter-finals,2018-07-06,France,France,Raphaël Varane,P-42326,40,40,0,0,0,fjelstul
M-2018-57,WC-2018,2018,quarter-finals,2018-07-06,France,France,Antoine Griezmann,P-90908,61,61,0,0,0,fjelstul
M-2018-58,WC-2018,2018,quarter-finals,2018-07-06,Belgium,Brazil,Fernandinho,P-41758,13,13,0,0,1,fjelstul
M-2018-58,WC-2018,2018,quarter-finals,2018-07-06,Belgium,Belgium,Kevin De Bruyne,P-48955,31,31,0,0,0,fjelstul
M-2018-58,WC-2018,2018,quarter-finals,2018-07-06,Brazil,Brazil,Renato Augusto,P-49997,76,76,0,0,0,fjelstul
M-2018-59,WC-2018,2018,quarter-finals,2018-07-07,England,England,Harry Maguire,P-02465,30,30,0,0,0,fjelstul
M-2018-59,WC-2018,2018,quarter-finals,2018-07-07,England,England,Dele Alli,P-83363,59,59,0,0,0,fjelstul
M-2018-60,WC-2018,2018,quarter-finals,2018-07-07,Russia,Russia,Denis Cheryshev,P-43675,31,31,0,0,0,fjelstul
M-2018-60,WC-2018,2018,quarter-finals,2018-07-07,Croatia,Croatia,Andrej Kramarić,P-65182,39,39,0,0,0,fjelstul
M-2018-60,WC-2018,2018,quarter-finals,2018-07-07,Croatia,Croatia,Domagoj Vida,P-91294,101,101,0,0,0,fjelstul
M-2018-60,WC-2018,2018,quarter-finals,2018-07-07,Russia,Russia,Mário Fernandes,P-17872,115,115,0,0,0,fjelstul
M-2018-61,WC-2018,2018,semi-finals,2018-07-10,France,France,Samuel Umtiti,P-67297,51,51,0,0,0,fjelstul
M-2018-62,WC-2018,2018,semi-finals,2018-07-11,England,England,Kieran Trippier,P-25937,5,5,0,0,0,fjelstul
M-2018-62,WC-2018,2018,semi-finals,2018-07-11,Croatia,Croatia,Ivan Perišić,P-93884,68,68,0,0,0,fjelstul
M-2018-62,WC-2018,2018,semi-finals,2018-07-11,Croatia,Croatia,Mario Mandžukić,P-25745,109,109,0,0,0,fjelstul
M-2018-63,WC-2018,2018,third-place match,2018-07-14,Belgium,Belgium,Thomas Meunier,P-22930,4,4,0,0,0,fjelstul
M-2018-63,WC-2018,2018,third-place match,2018-07-14,Belgium,Belgium,Eden Hazard,P-72011,82,82,0,0,0,fjelstul
M-2018-64,WC-2018,2018,final,2018-07-15,France,Croatia,Mario Mandžukić,P-25745,18,18,0,0,1,fjelstul
M-2018-64,WC-2018,2018,final,2018-07-15,Croatia,Croatia,Ivan Perišić,P-93884,28,28,0,0,0,fjelstul
M-2018-64,WC-2018,2018,final,2018-07-15,France,France,Antoine Griezmann,P-90908,38,38,0,1,0,fjelstul
M-2018-64,WC-2018,2018,final,2018-07-15,France,France,Paul Pogba,P-17509,59,59,0,0,0,fjelstul
M-2018-64,WC-2018,2018,final,2018-07-15,France,France,Kylian Mbappé,P-64077,65,65,0,0,0,fjelstul
M-2018-64,WC-2018,2018,final,2018-07-15,Croatia,Croatia,Mario Mandžukić,P-25745,69,69,0,0,0,fjelstul
M-2022-01,WC-2022,2022,group stage,2022-11-20,Ecuador,Ecuador,Enner Valencia,P-75912,16,16,0,1,0,fjelstul
M-2022-01,WC-2022,2022,group stage,2022-11-20,Ecuador,Ecuador,Enner Valencia,P-75912,31,31,0,0,0,fjelstul
M-2022-02,WC-2022,2022,group stage,2022-11-21,England,England,Jude Bellingham,P-15674,35,35,0,0,0,fjelstul
M-2022-02,WC-2022,2022,group stage,2022-11-21,England,England,Bukayo Saka,P-76842,43,43,0,0,0,fjelstul
M-2022-02,WC-2022,2022,group stage,2022-11-21,England,England,Raheem Sterling,P-21553,46,45,1,0,0,fjelstul
M-2022-02,WC-2022,2022,group stage,2022-11-21,England,England,Bukayo Saka,P-76842,62,62,0,0,0,fjelstul
M-2022-02,WC-2022,2022,group stage,2022-11-21,Iran,Iran,Mehdi Taremi,P-85860,65,65,0,0,0,fjelstul
M-2022-02,WC-2022,2022,group stage,2022-11-21,England,England,Marcus Rashford,P-59837,71,71,0,0,0,fjelstul
M-2022-02,WC-2022,2022,group stage,2022-11-21,England,England,Jack Grealish,P-21153,90,90,0,0,0,fjelstul
M-2022-02,WC-2022,2022,group stage,2022-11-21,Iran,Iran,Mehdi Taremi,P-85860,103,90,13,1,0,fjelstul
M-2022-03,WC-2022,2022,group stage,2022-11-21,Netherlands,Netherlands,Cody Gakpo,P-28911,84,84,0,0,0,fjelstul
M-2022-03,WC-2022,2022,group stage,2022-11-21,Netherlands,Netherlands,Davy Klaassen,P-42078,99,90,9,0,0,fjelstul
M-2022-04,WC-2022,2022,group stage,2022-11-21,United States,United States,Timothy Weah,P-30252,36,36,0,0,0,fjelstul
M-2022-04,WC-2022,2022,group stage,2022-11-21,Wales,Wales,Gareth Bale,P-63927,82,82,0,1,0,fjelstul
M-2022-05,WC-2022,2022,group stage,2022-11-22,Argentina,Argentina,Lionel Messi,P-14758,10,10,0,1,0,fjelstul
M-2022-05,WC-2022,2022,group stage,2022-11-22,Saudi Arabia,Saudi Arabia,Saleh Al-Shehri,P-37308,48,48,0,0,0,fjelstul
M-2022-05,WC-2022,2022,group stage,2022-11-22,Saudi Arabia,Saudi Arabia,Salem Al-Dawsari,P-70583,53,53,0,0,0,fjelstul
M-2022-08,WC-2022,2022,group stage,2022-11-22,Australia,Australia,Craig Goodwin,P-82010,9,9,0,0,0,fjelstul
M-2022-08,WC-2022,2022,group stage,2022-11-22,France,France,Adrien Rabiot,P-57401,27,27,0,0,0,fjelstul
M-2022-08,WC-2022,2022,group stage,2022-11-22,France,France,Olivier Giroud,P-89750,32,32,0,0,0,fjelstul
M-2022-08,WC-2022,2022,group stage,2022-11-22,France,France,Kylian Mbappé,P-64077,68,68,0,0,0,fjelstul
M-2022-08,WC-2022,2022,group stage,2022-11-22,France,France,Olivier Giroud,P-89750,71,71,0,0,0,fjelstul
M-2022-10,WC-2022,2022,group stage,2022-11-23,Germany,Germany,İlkay Gündoğan,P-08896,33,33,0,1,0,fjelstul
M-2022-10,WC-2022,2022,group stage,2022-11-23,Japan,Japan,Ritsu Dōan,P-58907,75,75,0,0,0,fjelstul
M-2022-10,WC-2022,2022,group stage,2022-11-23,Japan,Japan,Takuma Asano,P-46913,83,83,0,0,0,fjelstul
M-2022-11,WC-2022,2022,group stage,2022-11-23,Spain,Spain,Dani Olmo,P-40007,11,11,0,0,0,fjelstul
M-2022-11,WC-2022,2022,group stage,2022-11-23,Spain,Spain,Marco Asensio,P-09400,21,21,0,0,0,fjelstul
M-2022-11,WC-2022,2022,group stage,2022-11-23,Spain,Spain,Ferran Torres,P-31301,31,31,0,1,0,fjelstul
M-2022-11,WC-2022,2022,group stage,2022-11-23,Spain,Spain,Ferran Torres,P-31301,54,54,0,0,0,fjelstul
M-2022-11,WC-2022,2022,group stage,2022-11-23,Spain,Spain,Gavi,P-88433,74,74,0,0,0,fjelstul
M-2022-11,WC-2022,2022,group stage,2022-11-23,Spain,Spain,Carlos Soler,P-30405,90,90,0,0,0,fjelstul
M-2022-11,WC-2022,2022,group stage,2022-11-23,Spain,Spain,Álvaro Morata,P-29274,92,90,2,0,0,fjelstul
M-2022-12,WC-2022,2022,group stage,2022-11-23,Belgium,Belgium,Michy Batshuayi,P-13975,44,44,0,0,0,fjelstul
M-2022-13,WC-2022,2022,group stage,2022-11-24,Switzerland,Switzerland,Breel Embolo,P-19075,48,48,0,0,0,fjelstul
M-2022-15,WC-2022,2022,group stage,2022-11-24,Portugal,Portugal,Cristiano Ronaldo,P-70442,65,65,0,1,0,fjelstul
M-2022-15,WC-2022,2022,group stage,2022-11-24,Ghana,Ghana,André Ayew,P-01945,73,73,0,0,0,fjelstul
M-2022-15,WC-2022,2022,group stage,2022-11-24,Portugal,Portugal,João Félix,P-17931,78,78,0,0,0,fjelstul
M-2022-15,WC-2022,2022,group stage,2022-11-24,Portugal,Portugal,Rafael Leão,P-27349,80,80,0,0,0,fjelstul
M-2022-15,WC-2022,2022,group stage,2022-11-24,Ghana,Ghana,Osman Bukari,P-72363,89,89,0,0,0,fjelstul
M-2022-16,WC-2022,2022,group stage,2022-11-24,Brazil,Brazil,Richarlison,P-68016,62,62,0,0,0,fjelstul
M-2022-16,WC-2022,2022,group stage,2022-11-24,Brazil,Brazil,Richarlison,P-68016,73,73,0,0,0,fjelstul
M-2022-17,WC-2022,2022,group stage,2022-11-25,Iran,Iran,Rouzbeh Cheshmi,P-98747,98,90,8,0,0,fjelstul
M-2022-17,WC-2022,2022,group stage,2022-11-25,Iran,Iran,Ramin Rezaeian,P-47137,101,90,11,0,0,fjelstul
M-2022-18,WC-2022,2022,group stage,2022-11-25,Senegal,Senegal,Boulaye Dia,P-33622,41,41,0,0,0,fjelstul
M-2022-18,WC-2022,2022,group stage,2022-11-25,Senegal,Senegal,Famara Diédhiou,P-27280,48,48,0,0,0,fjelstul
M-2022-18,WC-2022,2022,group stage,2022-11-25,Qatar,Qatar,Mohammed Muntari,P-17048,78,78,0,0,0,fjelstul
M-2022-18,WC-2022,2022,group stage,2022-11-25,Senegal,Senegal,Bamba Dieng,P-88928,84,84,0,0,0,fjelstul
M-2022-19,WC-2022,2022,group stage,2022-11-25,Netherlands,Netherlands,Cody Gakpo,P-28911,6,6,0,0,0,fjelstul
M-2022-19,WC-2022,2022,group stage,2022-11-25,Ecuador,Ecuador,Enner Valencia,P-75912,49,49,0,0,0,fjelstul
M-2022-21,WC-2022,2022,group stage,2022-11-26,Australia,Australia,Mitchell Duke,P-91029,23,23,0,0,0,fjelstul
M-2022-22,WC-2022,2022,group stage,2022-11-26,Poland,Poland,Piotr Zieliński,P-32165,39,39,0,0,0,fjelstul
M-2022-22,WC-2022,2022,group stage,2022-11-26,Poland,Poland,Robert Lewandowski,P-00549,82,82,0,0,0,fjelstul
M-2022-23,WC-2022,2022,group stage,2022-11-26,France,France,Kylian Mbappé,P-64077,61,61,0,0,0,fjelstul
M-2022-23,WC-2022,2022,group stage,2022-11-26,Denmark,Denmark,Andreas Christensen,P-18923,68,68,0,0,0,fjelstul
M-2022-23,WC-2022,2022,group stage,2022-11-26,France,France,Kylian Mbappé,P-64077,86,86,0,0,0,fjelstul
M-2022-24,WC-2022,2022,group stage,2022-11-26,Argentina,Argentina,Lionel Messi,P-14758,64,64,0,0,0,fjelstul
M-2022-24,WC-2022,2022,group stage,2022-11-26,Argentina,Argentina,Enzo Fernández,P-10739,87,87,0,0,0,fjelstul
M-2022-25,WC-2022,2022,group stage,2022-11-27,Costa Rica,Costa Rica,Keysher Fuller,P-80986,81,81,0,0,0,fjelstul
M-2022-26,WC-2022,2022,group stage,2022-11-27,Morocco,Morocco,Romain Saïss,P-26068,73,73,0,0,0,fjelstul
M-2022-26,WC-2022,2022,group stage,2022-11-27,Morocco,Morocco,Zakaria Aboukhlal,P-48295,92,90,2,0,0,fjelstul
M-2022-27,WC-2022,2022,group stage,2022-11-27,Canada,Canada,Alphonso Davies,P-46358,2,2,0,0,0,fjelstul
M-2022-27,WC-2022,2022,group stage,2022-11-27,Croatia,Croatia,Andrej Kramarić,P-65182,36,36,0,0,0,fjelstul
M-2022-27,WC-2022,2022,group stage,2022-11-27,Croatia,Croatia,Marko Livaja,P-31643,44,44,0,0,0,fjelstul
M-2022-27,WC-2022,2022,group stage,2022-11-27,Croatia,Croatia,Andrej Kramarić,P-65182,70,70,0,0,0,fjelstul
M-2022-27,WC-2022,2022,group stage,2022-11-27,Croatia,Croatia,Lovro Majer,P-64353,94,90,4,0,0,fjelstul
M-2022-28,WC-2022,2022,group stage,2022-11-27,Spain,Spain,Álvaro Morata,P-29274,62,62,0,0,0,fjelstul
M-2022-28,WC-2022,2022,group stage,2022-11-27,Germany,Germany,Niclas Füllkrug,P-46246,83,83,0,0,0,fjelstul
M-2022-29,WC-2022,2022,group stage,2022-11-28,Cameroon,Cameroon,Jean-Charles Castelletto,P-59303,29,29,0,0,0,fjelstul
M-2022-29,WC-2022,2022,group stage,2022-11-28,Serbia,Serbia,Strahinja Pavlović,P-98435,46,45,1,0,0,fjelstul
M-2022-29,WC-2022,2022,group stage,2022-11-28,Serbia,Serbia,Sergej Milinković-Savić,P-27744,48,45,3,0,0,fjelstul
M-2022-29,WC-2022,2022,group stage,2022-11-28,Serbia,Serbia,Aleksandar Mitrović,P-85696,53,53,0,0,0,fjelstul
M-2022-29,WC-2022,2022,group stage,2022-11-28,Cameroon,Cameroon,Vincent Aboubakar,P-53452,63,63,0,0,0,fjelstul
M-2022-29,WC-2022,2022,group stage,2022-11-28,Cameroon,Cameroon,Eric Maxim Choupo-Moting,P-06117,66,66,0,0,0,fjelstul
M-2022-30,WC-2022,2022,group stage,2022-11-28,Ghana,Ghana,Mohammed Salisu,P-50142,24,24,0,0,0,fjelstul
M-2022-30,WC-2022,2022,group stage,2022-11-28,Ghana,Ghana,Mohammed Kudus,P-23821,34,34,0,0,0,fjelstul
M-2022-30,WC-2022,2022,group stage,2022-11-28,South Korea,South Korea,Cho Gue-sung,P-87169,58,58,0,0,0,fjelstul
M-2022-30,WC-2022,2022,group stage,2022-11-28,South Korea,South Korea,Cho Gue-sung,P-87169,61,61,0,0,0,fjelstul
M-2022-30,WC-2022,2022,group stage,2022-11-28,Ghana,Ghana,Mohammed Kudus,P-23821,68,68,0,0,0,fjelstul
M-2022-31,WC-2022,2022,group stage,2022-11-28,Brazil,Brazil,Casemiro,P-02305,83,83,0,0,0,fjelstul
M-2022-32,WC-2022,2022,group stage,2022-11-28,Portugal,Portugal,Bruno Fernandes,P-39584,54,54,0,0,0,fjelstul
M-2022-32,WC-2022,2022,group stage,2022-11-28,Portugal,Portugal,Bruno Fernandes,P-39584,93,90,3,1,0,fjelstul
M-2022-33,WC-2022,2022,group stage,2022-11-29,Senegal,Senegal,Ismaïla Sarr,P-37935,44,44,0,1,0,fjelstul
M-2022-33,WC-2022,2022,group stage,2022-11-29,Ecuador,Ecuador,Moisés Caicedo,P-82216,67,67,0,0,0,fjelstul
M-2022-33,WC-2022,2022,group stage,2022-11-29,Senegal,Senegal,Kalidou Koulibaly,P-47321,70,70,0,0,0,fjelstul
M-2022-34,WC-2022,2022,group stage,2022-11-29,Netherlands,Netherlands,Cody Gakpo,P-28911,26,26,0,0,0,fjelstul
M-2022-34,WC-2022,2022,group stage,2022-11-29,Netherlands,Netherlands,Frenkie de Jong,P-17688,49,49,0,0,0,fjelstul
M-2022-35,WC-2022,2022,group stage,2022-11-29,United States,United States,Christian Pulisic,P-11737,38,38,0,0,0,fjelstul
M-2022-36,WC-2022,2022,group stage,2022-11-29,England,England,Marcus Rashford,P-59837,50,50,0,0,0,fjelstul
M-2022-36,WC-2022,2022,group stage,2022-11-29,England,England,Phil Foden,P-10501,51,51,0,0,0,fjelstul
M-2022-36,WC-2022,2022,group stage,2022-11-29,England,England,Marcus Rashford,P-59837,68,68,0,0,0,fjelstul
M-2022-37,WC-2022,2022,group stage,2022-11-30,Australia,Australia,Mathew Leckie,P-35837,60,60,0,0,0,fjelstul
M-2022-38,WC-2022,2022,group stage,2022-11-30,Tunisia,Tunisia,Wahbi Khazri,P-42223,58,58,0,0,0,fjelstul
M-2022-39,WC-2022,2022,group stage,2022-11-30,Argentina,Argentina,Alexis Mac Allister,P-71343,46,46,0,0,0,fjelstul
M-2022-39,WC-2022,2022,group stage,2022-11-30,Argentina,Argentina,Julián Álvarez,P-19776,67,67,0,0,0,fjelstul
M-2022-40,WC-2022,2022,group stage,2022-11-30,Mexico,Mexico,Henry Martín,P-49482,47,47,0,0,0,fjelstul
M-2022-40,WC-2022,2022,group stage,2022-11-30,Mexico,Mexico,Luis Chávez,P-49806,52,52,0,0,0,fjelstul
M-2022-40,WC-2022,2022,group stage,2022-11-30,Saudi Arabia,Saudi Arabia,Salem Al-Dawsari,P-70583,95,90,5,0,0,fjelstul
M-2022-41,WC-2022,2022,group stage,2022-12-01,Morocco,Morocco,Hakim Ziyech,P-70715,4,4,0,0,0,fjelstul
M-2022-41,WC-2022,2022,group stage,2022-12-01,Morocco,Morocco,Youssef En-Nesyri,P-42517,23,23,0,0,0,fjelstul
M-2022-41,WC-2022,2022,group stage,2022-12-01,Canada,Morocco,Nayef Aguerd,P-47490,40,40,0,0,1,fjelstul
M-2022-43,WC-2022,2022,group stage,2022-12-01,Germany,Germany,Serge Gnabry,P-75989,10,10,0,0,0,fjelstul
M-2022-43,WC-2022,2022,group stage,2022-12-01,Costa Rica,Costa Rica,Yeltsin Tejeda,P-24978,58,58,0,0,0,fjelstul
