match_id,tournament_id,year,stage,match_date,venue_id,country_name,penalty_shootout,team,opponent,goals_for,goals_against,pens_for,pens_against,home_away,result
M-2014-43,WC-2014,2014,group stage,2014-06-25,V-014,Brazil,0,Honduras,Switzerland,0,3,,,home,L
M-2014-44,WC-2014,2014,group stage,2014-06-25,V-020,Brazil,0,France,Ecuador,0,0,,,away,D
M-2014-44,WC-2014,2014,group stage,2014-06-25,V-020,Brazil,0,Ecuador,France,0,0,,,home,D
M-2014-45,WC-2014,2014,group stage,2014-06-26,V-009,Brazil,0,Ghana,Portugal,1,2,,,away,L
M-2014-45,WC-2014,2014,group stage,2014-06-26,V-009,Brazil,0,Portugal,Ghana,2,1,,,home,W
M-2014-46,WC-2014,2014,group stage,2014-06-26,V-018,Brazil,0,Germany,United States,1,0,,,away,W
M-2014-46,WC-2014,2014,group stage,2014-06-26,V-018,Brazil,0,United States,Germany,0,1,,,home,L
M-2014-47,WC-2014,2014,group stage,2014-06-26,V-011,Brazil,0,Russia,Algeria,1,1,,,away,D
M-2014-47,WC-2014,2014,group stage,2014-06-26,V-011,Brazil,0,Algeria,Russia,1,1,,,home,D
M-2014-48,WC-2014,2014,group stage,2014-06-26,V-022,Brazil,0,Belgium,South Korea,1,0,,,away,W
M-2014-48,WC-2014,2014,group stage,2014-06-26,V-022,Brazil,0,South Korea,Belgium,0,1,,,home,L
M-2014-49,WC-2014,2014,round of 16,2014-06-28,V-008,Brazil,1,Chile,Brazil,1,1,2.0,3.0,away,L
M-2014-49,WC-2014,2014,round of 16,2014-06-28,V-008,Brazil,1,Brazil,Chile,1,1,3.0,2.0,home,W
M-2014-50,WC-2014,2014,round of 16,2014-06-28,V-020,Brazil,0,Uruguay,Colombia,0,2,,,away,L
M-2014-50,WC-2014,2014,round of 16,2014-06-28,V-020,Brazil,0,Colombia,Uruguay,2,0,,,home,W
M-2014-51,WC-2014,2014,round of 16,2014-06-29,V-013,Brazil,0,Mexico,Netherlands,1,2,,,away,L
M-2014-51,WC-2014,2014,round of 16,2014-06-29,V-013,Brazil,0,Netherlands,Mexico,2,1,,,home,W
M-2014-52,WC-2014,2014,round of 16,2014-06-29,V-018,Brazil,1,Greece,Costa Rica,1,1,3.0,5.0,away,L
M-2014-52,WC-2014,2014,round of 16,2014-06-29,V-018,Brazil,1,Costa Rica,Greece,1,1,5.0,3.0,home,W
M-2014-53,WC-2014,2014,round of 16,2014-06-30,V-009,Brazil,0,Nigeria,France,0,2,,,away,L
M-2014-53,WC-2014,2014,round of 16,2014-06-30,V-009,Brazil,0,France,Nigeria,2,0,,,home,W
M-2014-54,WC-2014,2014,round of 16,2014-06-30,V-016,Brazil,0,Algeria,Germany,1,2,,,away,L
M-2014-54,WC-2014,2014,round of 16,2014-06-30,V-016,Brazil,0,Germany,Algeria,2,1,,,home,W
M-2014-55,WC-2014,2014,round of 16,2014-07-01,V-022,Brazil,0,Switzerland,Argentina,0,1,,,away,L
M-2014-55,WC-2014,2014,round of 16,2014-07-01,V-022,Brazil,0,Argentina,Switzerland,1,0,,,home,W
M-2014-56,WC-2014,2014,round of 16,2014-07-01,V-021,Brazil,0,United States,Belgium,1,2,,,away,L
M-2014-56,WC-2014,2014,round of 16,2014-07-01,V-021,Brazil,0,Belgium,United States,2,1,,,home,W
M-2014-57,WC-2014,2014,quarter-finals,2014-07-04,V-020,Brazil,0,Germany,France,1,0,,,away,W
M-2014-57,WC-2014,2014,quarter-finals,2014-07-04,V-020,Brazil,0,France,Germany,0,1,,,home,L
M-2014-58,WC-2014,2014,quarter-finals,2014-07-04,V-013,Brazil,0,Colombia,Brazil,1,2,,,away,L
M-2014-58,WC-2014,2014,quarter-finals,2014-07-04,V-013,Brazil,0,Brazil,Colombia,2,1,,,home,W
M-2014-59,WC-2014,2014,quarter-finals,2014-07-05,V-009,Brazil,0,Belgium,Argentina,0,1,,,away,L
M-2014-59,WC-2014,2014,quarter-finals,2014-07-05,V-009,Brazil,0,Argentina,Belgium,1,0,,,home,W
M-2014-60,WC-2014,2014,quarter-finals,2014-07-05,V-021,Brazil,1,Costa Rica,Netherlands,0,0,3.0,4.0,away,L
M-2014-60,WC-2014,2014,quarter-finals,2014-07-05,V-021,Brazil,1,Netherlands,Costa Rica,0,0,4.0,3.0,home,W
M-2014-61,WC-2014,2014,semi-finals,2014-07-08,V-008,Brazil,0,Germany,Brazil,7,1,,,away,W
M-2014-61,WC-2014,2014,semi-finals,2014-07-08,V-008,Brazil,0,Brazil,Germany,1,7,,,home,L
M-2014-62,WC-2014,2014,semi-finals,2014-07-09,V-022,Brazil,1,Argentina,Netherlands,0,0,4.0,2.0,away,W
M-2014-62,WC-2014,2014,semi-finals,2014-07-09,V-022,Brazil,1,Netherlands,Argentina,0,0,2.0,4.0,home,L
M-2014-63,WC-2014,2014,third-place match,2014-07-12,V-009,Brazil,0,Netherlands,Brazil,3,0,,,away,W
M-2014-63,WC-2014,2014,third-place match,2014-07-12,V-009,Brazil,0,Brazil,Netherlands,0,3,,,home,L
M-2014-64,WC-2014,2014,final,2014-07-13,V-020,Brazil,0,Argentina,Germany,0,1,,,away,L
M-2014-64,WC-2014,2014,final,2014-07-13,V-020,Brazil,0,Germany,Argentina,1,0,,,home,W
M-2018-01,WC-2018,2018,group stage,2018-06-14,V-121,Russia,0,Saudi Arabia,Russia,0,5,,,away,L
M-2018-01,WC-2018,2018,group stage,2018-06-14,V-121,Russia,0,Russia,Saudi Arabia,5,0,,,home,W
M-2018-02,WC-2018,2018,group stage,2018-06-15,V-130,Russia,0,Uruguay,Egypt,1,0,,,away,W
M-2018-02,WC-2018,2018,group stage,2018-06-15,V-130,Russia,0,Egypt,Uruguay,0,1,,,home,L
M-2018-03,WC-2018,2018,group stage,2018-06-15,V-125,Russia,0,Iran,Morocco,1,0,,,away,W
M-2018-03,WC-2018,2018,group stage,2018-06-15,V-125,Russia,0,Morocco,Iran,0,1,,,home,L
M-2018-04,WC-2018,2018,group stage,2018-06-15,V-128,Russia,0,Spain,Portugal,3,3,,,away,D
M-2018-04,WC-2018,2018,group stage,2018-06-15,V-128,Russia,0,Portugal,Spain,3,3,,,home,D
M-2018-05,WC-2018,2018,group stage,2018-06-16,V-120,Russia,0,Australia,France,1,2,,,away,L
M-2018-05,WC-2018,2018,group stage,2018-06-16,V-120,Russia,0,France,Australia,2,1,,,home,W
M-2018-06,WC-2018,2018,group stage,2018-06-16,V-122,Russia,0,Iceland,Argentina,1,1,,,away,D
M-2018-06,WC-2018,2018,group stage,2018-06-16,V-122,Russia,0,Argentina,Iceland,1,1,,,home,D
M-2018-07,WC-2018,2018,group stage,2018-06-16,V-127,Russia,0,Denmark,Peru,1,0,,,away,W
M-2018-07,WC-2018,2018,group stage,2018-06-16,V-127,Russia,0,Peru,Denmark,0,1,,,home,L
M-2018-08,WC-2018,2018,group stage,2018-06-16,V-119,Russia,0,Nigeria,Croatia,0,2,,,away,L
M-2018-08,WC-2018,2018,group stage,2018-06-16,V-119,Russia,0,Croatia,Nigeria,2,0,,,home,W
M-2018-09,WC-2018,2018,group stage,2018-06-17,V-126,Russia,0,Serbia,Costa Rica,1,0,,,away,W
M-2018-09,WC-2018,2018,group stage,2018-06-17,V-126,Russia,0,Costa Rica,Serbia,0,1,,,home,L
M-2018-10,WC-2018,2018,group stage,2018-06-17,V-121,Russia,0,Mexico,Germany,1,0,,,away,W
M-2018-10,WC-2018,2018,group stage,2018-06-17,V-121,Russia,0,Germany,Mexico,0,1,,,home,L
M-2018-11,WC-2018,2018,group stage,2018-06-17,V-124,Russia,0,Switzerland,Brazil,1,1,,,away,D
M-2018-11,WC-2018,2018,group stage,2018-06-17,V-124,Russia,0,Brazil,Switzerland,1,1,,,home,D
M-2018-12,WC-2018,2018,group stage,2018-06-18,V-123,Russia,0,South Korea,Sweden,0,1,,,away,L
M-2018-12,WC-2018,2018,group stage,2018-06-18,V-123,Russia,0,Sweden,South Korea,1,0,,,home,W
M-2018-13,WC-2018,2018,group stage,2018-06-18,V-128,Russia,0,Panama,Belgium,0,3,,,away,L
M-2018-13,WC-2018,2018,group stage,2018-06-18,V-128,Russia,0,Belgium,Panama,3,0,,,home,W
M-2018-14,WC-2018,2018,group stage,2018-06-18,V-129,Russia,0,England,Tunisia,2,1,,,away,W
M-2018-14,WC-2018,2018,group stage,2018-06-18,V-129,Russia,0,Tunisia,England,1,2,,,home,L
M-2018-15,WC-2018,2018,group stage,2018-06-19,V-127,Russia,0,Japan,Colombia,2,1,,,away,W
M-2018-15,WC-2018,2018,group stage,2018-06-19,V-127,Russia,0,Colombia,Japan,1,2,,,home,L
M-2018-16,WC-2018,2018,group stage,2018-06-19,V-122,Russia,0,Senegal,Poland,2,1,,,away,W
M-2018-16,WC-2018,2018,group stage,2018-06-19,V-122,Russia,0,Poland,Senegal,1,2,,,home,L
M-2018-17,WC-2018,2018,group stage,2018-06-19,V-125,Russia,0,Egypt,Russia,1,3,,,away,L
M-2018-17,WC-2018,2018,group stage,2018-06-19,V-125,Russia,0,Russia,Egypt,3,1,,,home,W
M-2018-18,WC-2018,2018,group stage,2018-06-20,V-121,Russia,0,Morocco,Portugal,0,1,,,away,L
M-2018-18,WC-2018,2018,group stage,2018-06-20,V-121,Russia,0,Portugal,Morocco,1,0,,,home,W
M-2018-19,WC-2018,2018,group stage,2018-06-20,V-124,Russia,0,Saudi Arabia,Uruguay,0,1,,,away,L
M-2018-19,WC-2018,2018,group stage,2018-06-20,V-124,Russia,0,Uruguay,Saudi Arabia,1,0,,,home,W
M-2018-20,WC-2018,2018,group stage,2018-06-20,V-120,Russia,0,Spain,Iran,1,0,,,away,W
M-2018-20,WC-2018,2018,group stage,2018-06-20,V-120,Russia,0,Iran,Spain,0,1,,,home,L
M-2018-21,WC-2018,2018,group stage,2018-06-21,V-126,Russia,0,Australia,Denmark,1,1,,,away,D
M-2018-21,WC-2018,2018,group stage,2018-06-21,V-126,Russia,0,Denmark,Australia,1,1,,,home,D
M-2018-22,WC-2018,2018,group stage,2018-06-21,V-130,Russia,0,Peru,France,0,1,,,away,L
M-2018-22,WC-2018,2018,group stage,2018-06-21,V-130,Russia,0,France,Peru,1,0,,,home,W
M-2018-23,WC-2018,2018,group stage,2018-06-21,V-123,Russia,0,Croatia,Argentina,3,0,,,away,W
M-2018-23,WC-2018,2018,group stage,2018-06-21,V-123,Russia,0,Argentina,Croatia,0,3,,,home,L
M-2018-24,WC-2018,2018,group stage,2018-06-22,V-125,Russia,0,Costa Rica,Brazil,0,2,,,away,L
M-2018-24,WC-2018,2018,group stage,2018-06-22,V-125,Russia,0,Brazil,Costa Rica,2,0,,,home,W
M-2018-25,WC-2018,2018,group stage,2018-06-22,V-129,Russia,0,Iceland,Nigeria,0,2,,,away,L
M-2018-25,WC-2018,2018,group stage,2018-06-22,V-129,Russia,0,Nigeria,Iceland,2,0,,,home,W
M-2018-26,WC-2018,2018,group stage,2018-06-22,V-119,Russia,0,Switzerland,Serbia,2,1,,,away,W
M-2018-26,WC-2018,2018,group stage,2018-06-22,V-119,Russia,0,Serbia,Switzerland,1,2,,,home,L
M-2018-27,WC-2018,2018,group stage,2018-06-23,V-122,Russia,0,Tunisia,Belgium,2,5,,,away,L
M-2018-27,WC-2018,2018,group stage,2018-06-23,V-122,Russia,0,Belgium,Tunisia,5,2,,,home,W
M-2018-28,WC-2018,2018,group stage,2018-06-23,V-124,Russia,0,Mexico,South Korea,2,1,,,away,W
M-2018-28,WC-2018,2018,group stage,2018-06-23,V-124,Russia,0,South Korea,Mexico,1,2,,,home,L
M-2018-29,WC-2018,2018,group stage,2018-06-23,V-128,Russia,0,Sweden,Germany,1,2,,,away,L
M-2018-29,WC-2018,2018,group stage,2018-06-23,V-128,Russia,0,Germany,Sweden,2,1,,,home,W
M-2018-30,WC-2018,2018,group stage,2018-06-24,V-123,Russia,0,Panama,England,1,6,,,away,L
M-2018-30,WC-2018,2018,group stage,2018-06-24,V-123,Russia,0,England,Panama,6,1,,,home,W
M-2018-31,WC-2018,2018,group stage,2018-06-24,V-130,Russia,0,Senegal,Japan,2,2,,,away,D
M-2018-31,WC-2018,2018,group stage,2018-06-24,V-130,Russia,0,Japan,Senegal,2,2,,,home,D
M-2018-32,WC-2018,2018,group stage,2018-06-24,V-120,Russia,0,Colombia,Poland,3,0,,,away,W
M-2018-32,WC-2018,2018,group stage,2018-06-24,V-120,Russia,0,Poland,Colombia,0,3,,,home,L
M-2018-33,WC-2018,2018,group stage,2018-06-25,V-129,Russia,0,Egypt,Saudi Arabia,1,2,,,away,L
M-2018-33,WC-2018,2018,group stage,2018-06-25,V-129,Russia,0,Saudi Arabia,Egypt,2,1,,,home,W
M-2018-34,WC-2018,2018,group stage,2018-06-25,V-126,Russia,0,Russia,Uruguay,0,3,,,away,L
M-2018-34,WC-2018,2018,group stage,2018-06-25,V-126,Russia,0,Uruguay,Russia,3,0,,,home,W
M-2018-35,WC-2018,2018,group stage,2018-06-25,V-119,Russia,0,Morocco,Spain,2,2,,,away,D
M-2018-35,WC-2018,2018,group stage,2018-06-25,V-119,Russia,0,Spain,Morocco,2,2,,,home,D
M-2018-36,WC-2018,2018,group stage,2018-06-25,V-127,Russia,0,Portugal,Iran,1,1,,,away,D
M-2018-36,WC-2018,2018,group stage,2018-06-25,V-127,Russia,0,Iran,Portugal,1,1,,,home,D
M-2018-37,WC-2018,2018,group stage,2018-06-26,V-128,Russia,0,Peru,Australia,2,0,,,away,W
M-2018-37,WC-2018,2018,group stage,2018-06-26,V-128,Russia,0,Australia,Peru,0,2,,,home,L
M-2018-38,WC-2018,2018,group stage,2018-06-26,V-121,Russia,0,France,Denmark,0,0,,,away,D
M-2018-38,WC-2018,2018,group stage,2018-06-26,V-121,Russia,0,Denmark,France,0,0,,,home,D
M-2018-39,WC-2018,2018,group stage,2018-06-26,V-124,Russia,0,Croatia,Iceland,2,1,,,away,W
M-2018-39,WC-2018,2018,group stage,2018-06-26,V-124,Russia,0,Iceland,Croatia,1,2,,,home,L
M-2018-40,WC-2018,2018,group stage,2018-06-26,V-125,Russia,0,Argentina,Nigeria,2,1,,,away,W
M-2018-40,WC-2018,2018,group stage,2018-06-26,V-125,Russia,0,Nigeria,Argentina,1,2,,,home,L
M-2018-41,WC-2018,2018,group stage,2018-06-27,V-120,Russia,0,Germany,South Korea,0,2,,,away,L
M-2018-41,WC-2018,2018,group stage,2018-06-27,V-120,Russia,0,South Korea,Germany,2,0,,,home,W
M-2018-42,WC-2018,2018,group stage,2018-06-27,V-130,Russia,0,Sweden,Mexico,3,0,,,away,W
M-2018-42,WC-2018,2018,group stage,2018-06-27,V-130,Russia,0,Mexico,Sweden,0,3,,,home,L
M-2018-43,WC-2018,2018,group stage,2018-06-27,V-122,Russia,0,Brazil,Serbia,2,0,,,away,W
M-2018-43,WC-2018,2018,group stage,2018-06-27,V-122,Russia,0,Serbia,Brazil,0,2,,,home,L
M-2018-44,WC-2018,2018,group stage,2018-06-27,V-123,Russia,0,Costa Rica,Switzerland,2,2,,,away,D
M-2018-44,WC-2018,2018,group stage,2018-06-27,V-123,Russia,0,Switzerland,Costa Rica,2,2,,,home,D
M-2018-45,WC-2018,2018,group stage,2018-06-28,V-129,Russia,0,Poland,Japan,1,0,,,away,W
M-2018-45,WC-2018,2018,group stage,2018-06-28,V-129,Russia,0,Japan,Poland,0,1,,,home,L
M-2018-46,WC-2018,2018,group stage,2018-06-28,V-126,Russia,0,Colombia,Senegal,1,0,,,away,W
M-2018-46,WC-2018,2018,group stage,2018-06-28,V-126,Russia,0,Senegal,Colombia,0,1,,,home,L
M-2018-47,WC-2018,2018,group stage,2018-06-28,V-119,Russia,0,Belgium,England,1,0,,,away,W
M-2018-47,WC-2018,2018,group stage,2018-06-28,V-119,Russia,0,England,Belgium,0,1,,,home,L
M-2018-48,WC-2018,2018,group stage,2018-06-28,V-127,Russia,0,Tunisia,Panama,2,1,,,away,W
M-2018-48,WC-2018,2018,group stage,2018-06-28,V-127,Russia,0,Panama,Tunisia,1,2,,,home,L
M-2018-49,WC-2018,2018,round of 16,2018-06-30,V-120,Russia,0,Argentina,France,3,4,,,away,L
M-2018-49,WC-2018,2018,round of 16,2018-06-30,V-120,Russia,0,France,Argentina,4,3,,,home,W
M-2018-50,WC-2018,2018,round of 16,2018-06-30,V-128,Russia,0,Portugal,Uruguay,1,2,,,away,L
M-2018-50,WC-2018,2018,round of 16,2018-06-30,V-128,Russia,0,Uruguay,Portugal,2,1,,,home,W
M-2018-51,WC-2018,2018,round of 16,2018-07-01,V-121,Russia,1,Russia,Spain,1,1,4.0,3.0,away,W
M-2018-51,WC-2018,2018,round of 16,2018-07-01,V-121,Russia,1,Spain,Russia,1,1,3.0,4.0,home,L
M-2018-52,WC-2018,2018,round of 16,2018-07-01,V-123,Russia,1,Denmark,Croatia,1,1,2.0,3.0,away,L
M-2018-52,WC-2018,2018,round of 16,2018-07-01,V-123,Russia,1,Croatia,Denmark,1,1,3.0,2.0,home,W
M-2018-53,WC-2018,2018,round of 16,2018-07-02,V-126,Russia,0,Mexico,Brazil,0,2,,,away,L
M-2018-53,WC-2018,2018,round of 16,2018-07-02,V-126,Russia,0,Brazil,Mexico,2,0,,,home,W
M-2018-54,WC-2018,2018,round of 16,2018-07-02,V-124,Russia,0,Japan,Belgium,2,3,,,away,L
M-2018-54,WC-2018,2018,round of 16,2018-07-02,V-124,Russia,0,Belgium,Japan,3,2,,,home,W
M-2018-55,WC-2018,2018,round of 16,2018-07-03,V-125,Russia,0,Switzerland,Sweden,0,1,,,away,L
M-2018-55,WC-2018,2018,round of 16,2018-07-03,V-125,Russia,0,Sweden,Switzerland,1,0,,,home,W
M-2018-56,WC-2018,2018,round of 16,2018-07-03,V-122,Russia,1,England,Colombia,1,1,4.0,3.0,away,W
M-2018-56,WC-2018,2018,round of 16,2018-07-03,V-122,Russia,1,Colombia,England,1,1,3.0,4.0,home,L
M-2018-57,WC-2018,2018,quarter-finals,2018-07-06,V-123,Russia,0,France,Uruguay,2,0,,,away,W
M-2018-57,WC-2018,2018,quarter-finals,2018-07-06,V-123,Russia,0,Uruguay,France,0,2,,,home,L
M-2018-58,WC-2018,2018,quarter-finals,2018-07-06,V-120,Russia,0,Belgium,Brazil,2,1,,,away,W
M-2018-58,WC-2018,2018,quarter-finals,2018-07-06,V-120,Russia,0,Brazil,Belgium,1,2,,,home,L
M-2018-59,WC-2018,2018,quarter-finals,2018-07-07,V-126,Russia,0,England,Sweden,2,0,,,away,W
M-2018-59,WC-2018,2018,quarter-finals,2018-07-07,V-126,Russia,0,Sweden,England,0,2,,,home,L
M-2018-60,WC-2018,2018,quarter-finals,2018-07-07,V-128,Russia,1,Croatia,Russia,2,2,4.0,3.0,away,W
M-2018-60,WC-2018,2018,quarter-finals,2018-07-07,V-128,Russia,1,Russia,Croatia,2,2,3.0,4.0,home,L
M-2018-61,WC-2018,2018,semi-finals,2018-07-10,V-125,Russia,0,Belgium,France,0,1,,,away,L
M-2018-61,WC-2018,2018,semi-finals,2018-07-10,V-125,Russia,0,France,Belgium,1,0,,,home,W
M-2018-62,WC-2018,2018,semi-finals,2018-07-11,V-121,Russia,0,England,Croatia,1,2,,,away,L
M-2018-62,WC-2018,2018,semi-finals,2018-07-11,V-121,Russia,0,Croatia,England,2,1,,,home,W
M-2018-63,WC-2018,2018,third-place match,2018-07-14,V-125,Russia,0,England,Belgium,0,2,,,away,L
M-2018-63,WC-2018,2018,third-place match,2018-07-14,V-125,Russia,0,Belgium,England,2,0,,,home,W
M-2018-64,WC-2018,2018,final,2018-07-15,V-121,Russia,0,Croatia,France,2,4,,,away,L
M-2018-64,WC-2018,2018,final,2018-07-15,V-121,Russia,0,France,Croatia,4,2,,,home,W
M-2022-01,WC-2022,2022,group stage,2022-11-20,V-111,Qatar,0,Ecuador,Qatar,2,0,,,away,W
M-2022-01,WC-2022,2022,group stage,2022-11-20,V-111,Qatar,0,Qatar,Ecuador,0,2,,,home,L
M-2022-02,WC-2022,2022,group stage,2022-11-21,V-114,Qatar,0,Iran,England,2,6,,,away,L
M-2022-02,WC-2022,2022,group stage,2022-11-21,V-114,Qatar,0,England,Iran,6,2,,,home,W
M-2022-03,WC-2022,2022,group stage,2022-11-21,V-116,Qatar,0,Netherlands,Senegal,2,0,,,away,W
M-2022-03,WC-2022,2022,group stage,2022-11-21,V-116,Qatar,0,Senegal,Netherlands,0,2,,,home,L
M-2022-04,WC-2022,2022,group stage,2022-11-21,V-112,Qatar,0,Wales,United States,1,1,,,away,D
M-2022-04,WC-2022,2022,group stage,2022-11-21,V-112,Qatar,0,United States,Wales,1,1,,,home,D
M-2022-05,WC-2022,2022,group stage,2022-11-22,V-118,Qatar,0,Saudi Arabia,Argentina,2,1,,,away,W
M-2022-05,WC-2022,2022,group stage,2022-11-22,V-118,Qatar,0,Argentina,Saudi Arabia,1,2,,,home,L
M-2022-06,WC-2022,2022,group stage,2022-11-22,V-113,Qatar,0,Tunisia,Denmark,0,0,,,away,D
M-2022-06,WC-2022,2022,group stage,2022-11-22,V-113,Qatar,0,Denmark,Tunisia,0,0,,,home,D
M-2022-07,WC-2022,2022,group stage,2022-11-22,V-117,Qatar,0,Poland,Mexico,0,0,,,away,D
M-2022-07,WC-2022,2022,group stage,2022-11-22,V-117,Qatar,0,Mexico,Poland,0,0,,,home,D
M-2022-08,WC-2022,2022,group stage,2022-11-22,V-115,Qatar,0,Australia,France,1,4,,,away,L
M-2022-08,WC-2022,2022,group stage,2022-11-22,V-115,Qatar,0,France,Australia,4,1,,,home,W
M-2022-09,WC-2022,2022,group stage,2022-11-23,V-111,Qatar,0,Croatia,Morocco,0,0,,,away,D
M-2022-09,WC-2022,2022,group stage,2022-11-23,V-111,Qatar,0,Morocco,Croatia,0,0,,,home,D
M-2022-10,WC-2022,2022,group stage,2022-11-23,V-114,Qatar,0,Japan,Germany,2,1,,,away,W
M-2022-10,WC-2022,2022,group stage,2022-11-23,V-114,Qatar,0,Germany,Japan,1,2,,,home,L
M-2022-11,WC-2022,2022,group stage,2022-11-23,V-116,Qatar,0,Costa Rica,Spain,0,7,,,away,L
M-2022-11,WC-2022,2022,group stage,2022-11-23,V-116,Qatar,0,Spain,Costa Rica,7,0,,,home,W
M-2022-12,WC-2022,2022,group stage,2022-11-23,V-112,Qatar,0,Canada,Belgium,0,1,,,away,L
M-2022-12,WC-2022,2022,group stage,2022-11-23,V-112,Qatar,0,Belgium,Canada,1,0,,,home,W
M-2022-13,WC-2022,2022,group stage,2022-11-24,V-115,Qatar,0,Cameroon,Switzerland,0,1,,,away,L
M-2022-13,WC-2022,2022,group stage,2022-11-24,V-115,Qatar,0,Switzerland,Cameroon,1,0,,,home,W
M-2022-14,WC-2022,2022,group stage,2022-11-24,V-113,Qatar,0,South Korea,Uruguay,0,0,,,away,D
M-2022-14,WC-2022,2022,group stage,2022-11-24,V-113,Qatar,0,Uruguay,South Korea,0,0,,,home,D
M-2022-15,WC-2022,2022,group stage,2022-11-24,V-117,Qatar,0,Ghana,Portugal,2,3,,,away,L
M-2022-15,WC-2022,2022,group stage,2022-11-24,V-117,Qatar,0,Portugal,Ghana,3,2,,,home,W
M-2022-16,WC-2022,2022,group stage,2022-11-24,V-118,Qatar,0,Serbia,Brazil,0,2,,,away,L
M-2022-16,WC-2022,2022,group stage,2022-11-24,V-118,Qatar,0,Brazil,Serbia,2,0,,,home,W
M-2022-17,WC-2022,2022,group stage,2022-11-25,V-112,Qatar,0,Iran,Wales,2,0,,,away,W
M-2022-17,WC-2022,2022,group stage,2022-11-25,V-112,Qatar,0,Wales,Iran,0,2,,,home,L
M-2022-18,WC-2022,2022,group stage,2022-11-25,V-116,Qatar,0,Senegal,Qatar,3,1,,,away,W
M-2022-18,WC-2022,2022,group stage,2022-11-25,V-116,Qatar,0,Qatar,Senegal,1,3,,,home,L
M-2022-19,WC-2022,2022,group stage,2022-11-25,V-114,Qatar,0,Ecuador,Netherlands,1,1,,,away,D
M-2022-19,WC-2022,2022,group stage,2022-11-25,V-114,Qatar,0,Netherlands,Ecuador,1,1,,,home,D
M-2022-20,WC-2022,2022,group stage,2022-11-25,V-111,Qatar,0,United States,England,0,0,,,away,D
M-2022-20,WC-2022,2022,group stage,2022-11-25,V-111,Qatar,0,England,United States,0,0,,,home,D
M-2022-21,WC-2022,2022,group stage,2022-11-26,V-115,Qatar,0,Australia,Tunisia,1,0,,,away,W
M-2022-21,WC-2022,2022,group stage,2022-11-26,V-115,Qatar,0,Tunisia,Australia,0,1,,,home,L
M-2022-22,WC-2022,2022,group stage,2022-11-26,V-113,Qatar,0,Saudi Arabia,Poland,0,2,,,away,L
M-2022-22,WC-2022,2022,group stage,2022-11-26,V-113,Qatar,0,Poland,Saudi Arabia,2,0,,,home,W
M-2022-23,WC-2022,2022,group stage,2022-11-26,V-117,Qatar,0,Denmark,France,1,2,,,away,L
M-2022-23,WC-2022,2022,group stage,2022-11-26,V-117,Qatar,0,France,Denmark,2,1,,,home,W
M-2022-24,WC-2022,2022,group stage,2022-11-26,V-118,Qatar,0,Mexico,Argentina,0,2,,,away,L
M-2022-24,WC-2022,2022,group stage,2022-11-26,V-118,Qatar,0,Argentina,Mexico,2,0,,,home,W
M-2022-25,WC-2022,2022,group stage,2022-11-27,V-112,Qatar,0,Costa Rica,Japan,1,0,,,away,W
M-2022-25,WC-2022,2022,group stage,2022-11-27,V-112,Qatar,0,Japan,Costa Rica,0,1,,,home,L
M-2022-26,WC-2022,2022,group stage,2022-11-27,V-116,Qatar,0,Morocco,Belgium,2,0,,,away,W
M-2022-26,WC-2022,2022,group stage,2022-11-27,V-116,Qatar,0,Belgium,Morocco,0,2,,,home,L
M-2022-27,WC-2022,2022,group stage,2022-11-27,V-114,Qatar,0,Canada,Croatia,1,4,,,away,L
M-2022-27,WC-2022,2022,group stage,2022-11-27,V-114,Qatar,0,Croatia,Canada,4,1,,,home,W
M-2022-28,WC-2022,2022,group stage,2022-11-27,V-111,Qatar,0,Germany,Spain,1,1,,,away,D
M-2022-28,WC-2022,2022,group stage,2022-11-27,V-111,Qatar,0,Spain,Germany,1,1,,,home,D
M-2022-29,WC-2022,2022,group stage,2022-11-28,V-115,Qatar,0,Serbia,Cameroon,3,3,,,away,D
M-2022-29,WC-2022,2022,group stage,2022-11-28,V-115,Qatar,0,Cameroon,Serbia,3,3,,,home,D
M-2022-30,WC-2022,2022,group stage,2022-11-28,V-113,Qatar,0,Ghana,South Korea,3,2,,,away,W
M-2022-30,WC-2022,2022,group stage,2022-11-28,V-113,Qatar,0,South Korea,Ghana,2,3,,,home,L
M-2022-31,WC-2022,2022,group stage,2022-11-28,V-117,Qatar,0,Switzerland,Brazil,0,1,,,away,L
M-2022-31,WC-2022,2022,group stage,2022-11-28,V-117,Qatar,0,Brazil,Switzerland,1,0,,,home,W
M-2022-32,WC-2022,2022,group stage,2022-11-28,V-118,Qatar,0,Uruguay,Portugal,0,2,,,away,L
M-2022-32,WC-2022,2022,group stage,2022-11-28,V-118,Qatar,0,Portugal,Uruguay,2,0,,,home,W
M-2022-33,WC-2022,2022,group stage,2022-11-29,V-114,Qatar,0,Senegal,Ecuador,2,1,,,away,W
M-2022-33,WC-2022,2022,group stage,2022-11-29,V-114,Qatar,0,Ecuador,Senegal,1,2,,,home,L
M-2022-34,WC-2022,2022,group stage,2022-11-29,V-111,Qatar,0,Qatar,Netherlands,0,2,,,away,L
M-2022-34,WC-2022,2022,group stage,2022-11-29,V-111,Qatar,0,Netherlands,Qatar,2,0,,,home,W
M-2022-35,WC-2022,2022,group stage,2022-11-29,V-116,Qatar,0,United States,Iran,1,0,,,away,W
M-2022-35,WC-2022,2022,group stage,2022-11-29,V-116,Qatar,0,Iran,United States,0,1,,,home,L
